day_utc,monthly_xdr_permyriad,daily_xdr_permyriad,node_reward_type,region
2025-12-14,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-14,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-15,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-15,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-16,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-16,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-17,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-17,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-18,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-18,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-19,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-19,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-20,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-20,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-21,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-21,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-22,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-22,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-23,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-23,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-24,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-24,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-25,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-25,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-26,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-26,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-27,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-27,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-28,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-28,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-29,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-29,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-30,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-30,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2025-12-31,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2025-12-31,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2026-1-1,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2026-1-1,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2026-1-2,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2026-1-2,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2026-1-3,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2026-1-3,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2026-1-4,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2026-1-4,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2026-1-5,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2026-1-5,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2026-1-6,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2026-1-6,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2026-1-7,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2026-1-7,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2026-1-8,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2026-1-8,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2026-1-9,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2026-1-9,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2026-1-10,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2026-1-10,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2026-1-11,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2026-1-11,15429583,506926.75154004106,type3,"North America,CA,Quebec"
2026-1-12,25317500,831786.4476386037,type3,"Asia,IN,Navi Mumbai"
2026-1-12,15429583,506926.75154004106,type3,"North America,CA,Quebec"
