day,region,nodes_count,xdr_permyriad
14-06-2025,Asia:HK,5,571552.3035
15-06-2025,Asia:HK,5,571552.3035
16-06-2025,Asia:HK,5,571552.3035
17-06-2025,Asia:HK,5,571552.3035
18-06-2025,Asia:HK,5,571552.3035
19-06-2025,Asia:HK,5,571552.3035
20-06-2025,Asia:HK,5,571552.3035
21-06-2025,Asia:HK,5,571552.3035
22-06-2025,Asia:HK,5,571552.3035
23-06-2025,Asia:HK,5,571552.3035
24-06-2025,Asia:HK,5,571552.3035
25-06-2025,Asia:HK,5,571552.3035
26-06-2025,Asia:HK,5,571552.3035
27-06-2025,Asia:HK,5,571552.3035
28-06-2025,Asia:HK,5,571552.3035
29-06-2025,Asia:HK,5,571552.3035
30-06-2025,Asia:HK,5,571552.3035
01-07-2025,Asia:HK,5,571552.3035
02-07-2025,Asia:HK,5,571552.3035
03-07-2025,Asia:HK,5,571552.3035
04-07-2025,Asia:HK,5,571552.3035
05-07-2025,Asia:HK,5,571552.3035
06-07-2025,Asia:HK,5,571552.3035
07-07-2025,Asia:HK,5,571552.3035
08-07-2025,Asia:HK,5,571552.3035
09-07-2025,Asia:HK,5,571552.3035
10-07-2025,Asia:HK,5,571552.3035
11-07-2025,Asia:HK,5,571552.3035
12-07-2025,Asia:HK,5,571552.3035
13-07-2025,Asia:HK,5,571552.3035
