day_utc,region,nodes_count,avg_rewards_xdr_permyriad,avg_coefficient,daily_xdr_permyriad
2025-12-14,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-14,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-15,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-15,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-16,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-16,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-17,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-17,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-18,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-18,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-19,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-19,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-20,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-20,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-21,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-21,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-22,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-22,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-23,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-23,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-24,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-24,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-25,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-25,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-26,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-26,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-27,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-27,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-28,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-28,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-29,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-29,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-30,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-30,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2025-12-31,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2025-12-31,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2026-1-1,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2026-1-1,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2026-1-2,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2026-1-2,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2026-1-3,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2026-1-3,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2026-1-4,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2026-1-4,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2026-1-5,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2026-1-5,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2026-1-6,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2026-1-6,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2026-1-7,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2026-1-7,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2026-1-8,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2026-1-8,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2026-1-9,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2026-1-9,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2026-1-10,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2026-1-10,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2026-1-11,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2026-1-11,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
2026-1-12,Europe:HR,4,506447.6386036961,0.95,469714.35831622174
2026-1-12,Europe:SI,12,506447.6386036961,0.9291666666666667,349081.0237611017
