day_utc,region,nodes_count,avg_rewards_xdr_permyriad,avg_coefficient,daily_xdr_permyriad
2025-12-14,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-14,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-15,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-15,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-16,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-16,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-17,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-17,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-18,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-18,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-19,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-19,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-20,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-20,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-21,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-21,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-22,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-22,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-23,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-23,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-24,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-24,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-25,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-25,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-26,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-26,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-27,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-27,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-28,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-28,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-29,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-29,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-30,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-30,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2025-12-31,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2025-12-31,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2026-1-1,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2026-1-1,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2026-1-2,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2026-1-2,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2026-1-3,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2026-1-3,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2026-1-4,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2026-1-4,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2026-1-5,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2026-1-5,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2026-1-6,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2026-1-6,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2026-1-7,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2026-1-7,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2026-1-8,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2026-1-8,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2026-1-9,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2026-1-9,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2026-1-10,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2026-1-10,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2026-1-11,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2026-1-11,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
2026-1-12,Europe:UK,2,506447.6386036961,0.95,493786.4476386037
2026-1-12,Oceania:AU,2,643394.9240246407,0.95,627310.0509240247
