day_utc,region,nodes_count,avg_rewards_xdr_permyriad,avg_coefficient,daily_xdr_permyriad
2026-1-9,Europe:LI,1,506447.6386036961,0.95,506447.6386036961
2026-1-10,Europe:LI,1,506447.6386036961,0.95,506447.6386036961
2026-1-11,Europe:LI,1,506447.6386036961,0.95,506447.6386036961
2026-1-12,Europe:LI,1,506447.6386036961,0.95,506447.6386036961
